0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:36 +0900] "GET /portfolio/board/list.do HTTP/1.1" 200 1699
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:40 +0900] "GET /portfolio/main/main.jsp HTTP/1.1" 200 11719
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:40 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:40 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:44 +0900] "GET /portfolio/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:44 +0900] "GET /portfolio/main/main.jsp HTTP/1.1" 200 11518
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:44 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:44 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:46 +0900] "GET /portfolio/Member/login.jsp HTTP/1.1" 200 2878
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:46 +0900] "GET /portfolio/Member/common.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:49 +0900] "POST /portfolio/Member/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:49 +0900] "GET /portfolio/main.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:49 +0900] "GET /portfolio/main/main.jsp HTTP/1.1" 200 11715
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:49 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:49 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:51 +0900] "GET /portfolio/board/list.jsp HTTP/1.1" 200 1131
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:52 +0900] "GET /portfolio/board/write.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:52 +0900] "GET /portfolio/board/write.jsp HTTP/1.1" 200 920
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:53 +0900] "GET /portfolio/board/list.do HTTP/1.1" 200 1699
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:55 +0900] "GET /portfolio/board/view.do?no=24&id=kudam HTTP/1.1" 200 1278
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:56 +0900] "GET /portfolio/board/delete.do?no=24 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:56 +0900] "GET /portfolio/board/list.do HTTP/1.1" 200 1513
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:57 +0900] "GET /portfolio/board/view.do?no=25&id=kudam HTTP/1.1" 200 1294
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:57 +0900] "GET /portfolio/board/delete.do?no=25 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:55:57 +0900] "GET /portfolio/board/list.do HTTP/1.1" 200 1322
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:56:00 +0900] "GET /portfolio/board/view.do?no=26&id=kudam92 HTTP/1.1" 200 1240
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:56:01 +0900] "GET /portfolio/board/reply.do?no=26&id=kudam92 HTTP/1.1" 200 1486
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:56:51 +0900] "POST /portfolio/board/replyOK.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:56:51 +0900] "GET /portfolio/board/list.do HTTP/1.1" 200 1514
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:56:52 +0900] "GET /portfolio/board/view.do?no=26&id=kudam92 HTTP/1.1" 200 1240
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:56:54 +0900] "GET /portfolio/board/list.do HTTP/1.1" 200 1514
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:56:55 +0900] "GET /portfolio/board/view.do?no=27&id=kudam HTTP/1.1" 200 1404
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:00 +0900] "GET /portfolio/board/list.do HTTP/1.1" 200 1514
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:04 +0900] "POST /portfolio/board/search.do HTTP/1.1" 200 1472
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:08 +0900] "GET /portfolio/main/main.jsp HTTP/1.1" 200 11715
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:08 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:08 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:20 +0900] "GET /portfolio/main/main.jsp HTTP/1.1" 200 11715
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:20 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:20 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:24 +0900] "GET /portfolio/logout.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:24 +0900] "GET /portfolio/main/main.jsp HTTP/1.1" 200 11518
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:24 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [18/Nov/2020:15:57:24 +0900] "GET /portfolio/main/common.css HTTP/1.1" 404 840
